precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.97583607191185,0.9950719495367633,0.9853601405426508,5073,,,refugees,0,adaBoost_cv
0.647887323943662,0.26900584795321636,0.38016528925619836,171,,,refugees,1,adaBoost_cv
0.9651420909998437,0.971395881006865,0.9656255258267882,5244,0.971395881006865,0.6320388987449899,refugees,weighted avg,adaBoost_cv
0.9762512266928361,0.9934092270820851,0.9847554939615918,5007,,,death,0,adaBoost_cv
0.7785234899328859,0.48945147679324896,0.6010362694300518,237,,,death,1,adaBoost_cv
0.9673150189102068,0.9706331045003814,0.967413492395235,5244,0.9706331045003814,0.741430351937667,death,weighted avg,adaBoost_cv
0.8801725828593842,0.9865904594416355,0.9303482587064675,4549,,,other_aid,0,adaBoost_cv
0.5793103448275863,0.12086330935251799,0.2,695,,,other_aid,1,adaBoost_cv
0.8402985829676795,0.8718535469107551,0.8335534379968957,5244,0.8718535469107551,0.5537268843970767,other_aid,weighted avg,adaBoost_cv
0.9407137375287797,0.9973555736371034,0.9682069510268562,4916,,,infrastructure_related,0,adaBoost_cv
0.59375,0.057926829268292686,0.10555555555555554,328,,,infrastructure_related,1,adaBoost_cv
0.9190119629465067,0.9385964912280702,0.9142501131712905,5244,0.9385964912280702,0.527641201452698,infrastructure_related,weighted avg,adaBoost_cv
0.962533796832754,0.9960031974420464,0.9789825181693184,5004,,,transport,0,adaBoost_cv
0.696969696969697,0.19166666666666668,0.30065359477124187,240,,,transport,1,adaBoost_cv
0.9503798334522937,0.9591914569031273,0.9479377161831364,5244,0.9591914569031273,0.5938349320543566,transport,weighted avg,adaBoost_cv
0.9626604434072346,0.9945750452079566,0.9783575452119774,4977,,,buildings,0,adaBoost_cv
0.7352941176470589,0.2808988764044944,0.40650406504065045,267,,,buildings,1,adaBoost_cv
0.9510840114892394,0.9582379862700229,0.9492414355236204,5244,0.9582379862700229,0.6377369608062254,buildings,weighted avg,adaBoost_cv
0.9813748079877113,0.9978524014057009,0.9895450145208131,5122,,,electricity,0,adaBoost_cv
0.6944444444444444,0.20491803278688525,0.31645569620253167,122,,,electricity,1,adaBoost_cv
0.9746994639083294,0.9794050343249427,0.9738858045980765,5244,0.9794050343249427,0.6013852170962931,electricity,weighted avg,adaBoost_cv
0.9938907980145093,0.998848810437452,0.9963636363636363,5212,,,tools,0,adaBoost_cv
0.0,0.0,0.0,32,,,tools,1,adaBoost_cv
0.9878258656086236,0.9927536231884058,0.9902836141737743,5244,0.9927536231884058,0.499424405218726,tools,weighted avg,adaBoost_cv
0.9915902140672783,0.9980761831473643,0.9948226270373921,5198,,,hospitals,0,adaBoost_cv
0.16666666666666666,0.043478260869565216,0.06896551724137931,46,,,hospitals,1,adaBoost_cv
0.984354042598852,0.9897025171624714,0.9867010734426902,5244,0.9897025171624714,0.5207772220084648,hospitals,weighted avg,adaBoost_cv
0.995803128576879,0.9996170049789352,0.9977064220183486,5222,,,shops,0,adaBoost_cv
0.0,0.0,0.0,22,,,shops,1,adaBoost_cv
0.9916254648032918,0.9954233409610984,0.9935207734133898,5244,0.9954233409610984,0.4998085024894676,shops,weighted avg,adaBoost_cv
0.9872015281757403,0.9982615414332625,0.9927007299270073,5177,,,aid_centers,0,adaBoost_cv
0.0,0.0,0.0,67,,,aid_centers,1,adaBoost_cv
0.9745885414503828,0.9855072463768116,0.9800174826148202,5244,0.9855072463768116,0.49913077071663126,aid_centers,weighted avg,adaBoost_cv
0.9583094281889463,0.9980083648675563,0.9777560975609756,5021,,,other_infrastructure,0,adaBoost_cv
0.3333333333333333,0.02242152466367713,0.04201680672268907,223,,,other_infrastructure,1,adaBoost_cv
0.931732450852409,0.9565217391304348,0.9379639805020629,5244,0.9565217391304348,0.5102149447656168,other_infrastructure,weighted avg,adaBoost_cv
0.8792026897214217,0.9619022595901209,0.9186951066499371,3806,,,weather_related,0,adaBoost_cv
0.8657407407407407,0.6502086230876217,0.7426528991262907,1438,,,weather_related,1,adaBoost_cv
