precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.7842639593908629,0.5988372093023255,0.679120879120879,516,,,storm,1,adaBoost_cv_MLSMOTE
0.9398632986403181,0.9439108720706877,0.9405111268444325,5206,0.9439108720706877,0.7903567709624634,storm,weighted avg,adaBoost_cv_MLSMOTE
0.990379064845103,0.9992234517569404,0.9947816003092385,5151,,,fire,0,adaBoost_cv_MLSMOTE
0.5555555555555556,0.09090909090909091,0.15625,55,,,fire,1,adaBoost_cv_MLSMOTE
0.9857852705671688,0.9896273530541683,0.9859227378395864,5206,0.9896273530541683,0.5450662713330157,fire,weighted avg,adaBoost_cv_MLSMOTE
0.978388585816198,0.9893910460428602,0.9838590568625384,4713,,,earthquake,0,adaBoost_cv_MLSMOTE
0.8863636363636364,0.7910750507099391,0.8360128617363345,493,,,earthquake,1,adaBoost_cv_MLSMOTE
0.9696739680520581,0.9706108336534768,0.9698582550574638,5206,0.9706108336534768,0.8902330483763997,earthquake,weighted avg,adaBoost_cv_MLSMOTE
0.9862189440993789,0.998624213836478,0.9923828125,5088,,,cold,0,adaBoost_cv_MLSMOTE
0.8703703703703703,0.3983050847457627,0.5465116279069768,118,,,cold,1,adaBoost_cv_MLSMOTE
0.9835931024359093,0.9850172877449097,0.9822766273709227,5206,0.9850172877449097,0.6984646492911204,cold,weighted avg,adaBoost_cv_MLSMOTE
0.9518188854489165,0.9955474600283344,0.973192204965872,4941,,,other_weather,0,adaBoost_cv_MLSMOTE
0.42105263157894735,0.06037735849056604,0.10561056105610561,265,,,other_weather,1,adaBoost_cv_MLSMOTE
0.9248013946161192,0.9479446792162889,0.9290298661959742,5206,0.9479446792162889,0.5279624092594501,other_weather,weighted avg,adaBoost_cv_MLSMOTE
0.8574450084602369,0.9719491728602254,0.9111136082705922,4171,,,direct_report,0,adaBoost_cv_MLSMOTE
0.7552301255230126,0.34879227053140094,0.4771976206212822,1035,,,direct_report,1,adaBoost_cv_MLSMOTE
0.8371237630049877,0.8480599308490203,0.8248471758431939,5206,0.8480599308490203,0.6603707216958131,direct_report,weighted avg,adaBoost_cv_MLSMOTE
