precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.7336683417085427,0.23416198877305533,0.355015197568389,1247,,,related,0,adaBoost_cv
0.8013727121464226,0.9732255620106087,0.8789779856279228,3959,,,related,1,adaBoost_cv
0.7851553956008913,0.7961966961198617,0.7534724925986799,5206,0.7961966961198617,0.603693775391832,related,weighted avg,adaBoost_cv
0.9036845507433743,0.9744423791821561,0.9377305757406372,4304,,,request,0,adaBoost_cv
0.8053097345132744,0.5044345898004434,0.6203135650988411,902,,,request,1,adaBoost_cv
0.8866399705974752,0.8930080676142912,0.8827343898783822,5206,0.8930080676142912,0.7394384844912999,request,weighted avg,adaBoost_cv
0.9951969260326609,0.9998069870681335,0.9974966300789524,5181,,,offer,0,adaBoost_cv
0.0,0.0,0.0,25,,,offer,1,adaBoost_cv
0.9904178397570527,0.9950057625816365,0.9927065002764219,5206,0.9950057625816365,0.49990349353406677,offer,weighted avg,adaBoost_cv
0.7613895216400911,0.8767213114754099,0.8149954282231028,3050,,,aid_related,0,adaBoost_cv
0.7780401416765053,0.6113172541743971,0.6846753246753248,2156,,,aid_related,1,adaBoost_cv
0.768285168355133,0.7668075297733384,0.7610249819593669,5206,0.7668075297733384,0.7440192828249035,aid_related,weighted avg,adaBoost_cv
0.9339268051434223,0.9886910994764397,0.960528992878942,4775,,,medical_help,0,adaBoost_cv
0.6423841059602649,0.22505800464037123,0.33333333333333337,431,,,medical_help,1,adaBoost_cv
0.9097902505241481,0.9254706108336535,0.9086040352792191,5206,0.9254706108336535,0.6068745520584055,medical_help,weighted avg,adaBoost_cv
0.9637183761521867,0.9943342776203966,0.9787869734090231,4942,,,medical_products,0,adaBoost_cv
0.7383177570093458,0.29924242424242425,0.42587601078167114,264,,,medical_products,1,adaBoost_cv
0.9522881488272329,0.9590856703803304,0.9507484612819349,5206,0.9590856703803304,0.6467883509314105,medical_products,weighted avg,adaBoost_cv
0.9743243243243244,0.9984174085064292,0.9862237420615536,5055,,,search_and_rescue,0,adaBoost_cv
0.6923076923076923,0.11920529801324503,0.20338983050847456,151,,,search_and_rescue,1,adaBoost_cv
0.966144433537826,0.972915866308106,0.9635176489681009,5206,0.972915866308106,0.5588113532598371,search_and_rescue,weighted avg,adaBoost_cv
0.9801961161315131,0.9996078431372549,0.9898068148723426,5100,,,security,0,adaBoost_cv
0.6,0.02830188679245283,0.05405405405405406,106,,,security,1,adaBoost_cv
0.9724548967097036,0.9798309642719939,0.970753838950956,5206,0.9798309642719939,0.5139548649648539,security,weighted avg,adaBoost_cv
0.9752581336450419,0.9950308089842974,0.9850452577725306,5031,,,military,0,adaBoost_cv
0.6575342465753424,0.2742857142857143,0.3870967741935484,175,,,military,1,adaBoost_cv
0.9645778262617923,0.9708029197080292,0.964945183891178,5206,0.9708029197080292,0.6346582616350058,military,weighted avg,adaBoost_cv
1.0,1.0,1.0,5206,,,child_alone,0,adaBoost_cv
1.0,1.0,1.0,5206,1.0,,child_alone,weighted avg,adaBoost_cv
0.9728525121555915,0.9876593994241053,0.9802000408246581,4862,,,water,0,adaBoost_cv
0.7777777777777778,0.6104651162790697,0.6840390879478827,344,,,water,1,adaBoost_cv
0.9599624413476838,0.9627353054168267,0.9606304350256548,5206,0.9627353054168267,0.7990622578515875,water,weighted avg,adaBoost_cv
0.9691677447175506,0.9729437229437229,0.9710520630805789,4620,,,food,0,adaBoost_cv
0.7799295774647887,0.7559726962457338,0.7677642980935876,586,,,food,1,adaBoost_cv
0.9478666371474165,0.9485209373799462,0.94816949867751,5206,0.9485209373799462,0.8644582095947284,food,weighted avg,adaBoost_cv
0.9548903014148041,0.9868616232252596,0.9706127553147145,4719,,,shelter,0,adaBoost_cv
0.8115501519756839,0.5482546201232033,0.6544117647058824,487,,,shelter,1,adaBoost_cv
0.9414814169013866,0.9458317326162121,0.9410334463584139,5206,0.9458317326162121,0.7675581216742314,shelter,weighted avg,adaBoost_cv
0.992819716669901,0.9978544958065145,0.9953307392996109,5127,,,clothing,0,adaBoost_cv
0.7924528301886793,0.5316455696202531,0.6363636363636364,79,,,clothing,1,adaBoost_cv
0.9897791895796174,0.9907798693814829,0.9898834859127608,5206,0.9907798693814829,0.7647500327133838,clothing,weighted avg,adaBoost_cv
0.9828827076444272,0.9956650246305419,0.9892325763508223,5075,,,money,0,adaBoost_cv
0.6615384615384615,0.3282442748091603,0.4387755102040816,131,,,money,1,adaBoost_cv
0.9747966346056487,0.9788705339992316,0.9753812748400227,5206,0.9788705339992316,0.6619546497198511,money,weighted avg,adaBoost_cv
0.990753226738586,0.9984469035138808,0.9945851866176754,5151,,,missing_people,0,adaBoost_cv
0.4666666666666667,0.12727272727272726,0.19999999999999996,55,,,missing_people,1,adaBoost_cv
0.9852163921623364,0.9892431809450634,0.9861906062749991,5206,0.9892431809450634,0.562859815393304,missing_people,weighted avg,adaBoost_cv
0.9757045675413022,0.9948474038842647,0.9851830046119124,5046,,,refugees,0,adaBoost_cv
0.5737704918032787,0.21875,0.3167420814479638,160,,,refugees,1,adaBoost_cv
0.9633516186135104,0.9709950057625817,0.9646392958707998,5206,0.9709950057625817,0.6067987019421324,refugees,weighted avg,adaBoost_cv
0.9774792572105887,0.9933748243324634,0.9853629393607488,4981,,,death,0,adaBoost_cv
0.7708333333333334,0.49333333333333335,0.6016260162601627,225,,,death,1,adaBoost_cv
0.9685481521640305,0.9717633499807914,0.9687780742632398,5206,0.9717633499807914,0.7433540788328984,death,weighted avg,adaBoost_cv
