precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.9812641564765616,0.9905877833269304,0.9859039271672256,5206,0.9905877833269304,0.5,hospitals,weighted avg,RandomForest
0.995582020745294,1.0,0.997786119934546,5183,,,shops,0,RandomForest
0.0,0.0,0.0,23,,,shops,1,RandomForest
0.9911835600312828,0.995582020745294,0.9933779215560417,5206,0.995582020745294,0.5,shops,weighted avg,RandomForest
0.9892431809450634,1.0,0.9945925067593664,5150,,,aid_centers,0,RandomForest
0.0,0.0,0.0,56,,,aid_centers,1,RandomForest
0.9786020710463076,0.9892431809450634,0.98389385513076,5206,0.9892431809450634,0.5,aid_centers,weighted avg,RandomForest
0.9584934665641814,0.9995991983967936,0.9786148714930352,4990,,,other_infrastructure,0,RandomForest
0.0,0.0,0.0,216,,,other_infrastructure,1,RandomForest
0.9187250092499548,0.9581252401075682,0.9380115652612844,5206,0.9581252401075682,0.4997995991983968,other_infrastructure,weighted avg,RandomForest
0.8876739562624254,0.955335651243648,0.9202627850057968,3739,,,weather_related,0,RandomForest
0.8587140439932318,0.6918882072256305,0.7663269158172895,1467,,,weather_related,1,RandomForest
0.8795133355749674,0.8810987322320399,0.8768851591703107,5206,0.8810987322320399,0.8236119292346392,weather_related,weighted avg,RandomForest
0.962843295638126,0.994991652754591,0.9786535303776684,4792,,,floods,0,RandomForest
0.905511811023622,0.5555555555555556,0.688622754491018,414,,,floods,1,RandomForest
0.958284088064095,0.9600461006530926,0.9555892312579848,5206,0.9600461006530926,0.7752736041550733,floods,weighted avg,RandomForest
0.9462607274213324,0.9874200426439232,0.9664023372287146,4690,,,storm,0,RandomForest
0.8108974358974359,0.4903100775193798,0.6111111111111112,516,,,storm,1,RandomForest
0.9328440047117028,0.9381482904341144,0.9311871484702277,5206,0.9381482904341144,0.7388650600816515,storm,weighted avg,RandomForest
0.989433237271854,0.9998058629392352,0.9945925067593664,5151,,,fire,0,RandomForest
0.0,0.0,0.0,55,,,fire,1,RandomForest
0.978980139298371,0.9892431809450634,0.984084902481271,5206,0.9892431809450634,0.4999029314696175,fire,weighted avg,RandomForest
0.9763499372122229,0.9898154042011458,0.9830365609524814,4713,,,earthquake,0,RandomForest
0.8878504672897196,0.77079107505071,0.8251900108577632,493,,,earthquake,1,RandomForest
0.9679691768065766,0.9690741452170571,0.968088741283504,5206,0.9690741452170571,0.8803032396259279,earthquake,weighted avg,RandomForest
0.9782692307692308,0.9998034591194968,0.9889191290824262,5088,,,cold,0,RandomForest
0.8333333333333334,0.0423728813559322,0.0806451612903225,118,,,cold,1,RandomForest
0.9749840913344564,0.978102189781022,0.9683320510571732,5206,0.978102189781022,0.5210881702377145,cold,weighted avg,RandomForest
0.9503655252020008,0.9997976118194696,0.9744550744649374,4941,,,other_weather,0,RandomForest
0.875,0.0264150943396226,0.0512820512820512,265,,,other_weather,1,RandomForest
0.9465292086098898,0.9502497118709182,0.9274629785864386,5206,0.9502497118709182,0.5131063530795462,other_weather,weighted avg,RandomForest
0.8611640211640211,0.97554543274994,0.914793165467626,4171,,,direct_report,0,RandomForest
0.7879417879417879,0.366183574879227,0.4999999999999999,1035,,,direct_report,1,RandomForest
0.8466067773328626,0.8543987706492508,0.8323285234662826,5206,0.8543987706492508,0.6708645038145836,direct_report,weighted avg,RandomForest
