precision,recall,f1-score,support,accuracy,roc,category,class,model_name
0.5661619486504279,0.6896551724137931,0.6218365871294288,1247,,,related,0,RF_cv
0.8950366151342555,0.8335438241980299,0.8631964425843579,3959,,,related,1,RF_cv
0.8162608354367271,0.7990779869381482,0.8053832002193374,5206,0.7990779869381482,0.7615994983059116,related,weighted avg,RF_cv
0.9385944431473267,0.9340148698884758,0.936299056713637,4304,,,request,0,RF_cv
0.6923076923076923,0.7084257206208425,0.7002739726027397,902,,,request,1,RF_cv
0.8959224014152194,0.8949289281598156,0.8954049679952295,5206,0.8949289281598156,0.8212202952546592,request,weighted avg,RF_cv
0.995197848636189,1.0,0.997593145277751,5181,,,offer,0,RF_cv
0.0,0.0,0.0,25,,,offer,1,RF_cv
0.9904187579300989,0.995197848636189,0.9928025519946269,5206,0.995197848636189,0.5,offer,weighted avg,RF_cv
0.8126829268292682,0.819344262295082,0.816,3050,,,aid_related,0,RF_cv
0.7414359455654622,0.7328385899814471,0.7371121996734313,2156,,,aid_related,1,RF_cv
0.7831768777311573,0.7835190165194007,0.7833296009404375,5206,0.7835190165194007,0.7760914261382645,aid_related,weighted avg,RF_cv
0.9337158686189158,0.9882722513089005,0.9602197578593956,4775,,,medical_help,0,RF_cv
0.631578947368421,0.22273781902552203,0.3293310463121784,431,,,medical_help,1,RF_cv
0.9087022280005977,0.9248943526699962,0.9079890558469388,5206,0.9248943526699962,0.6055050351672112,medical_help,weighted avg,RF_cv
0.9577492211838006,0.9953460137596115,0.9761857511410994,4942,,,medical_products,0,RF_cv
0.6714285714285714,0.17803030303030304,0.281437125748503,264,,,medical_products,1,RF_cv
0.9432296953414301,0.9538993469074145,0.9409545492387473,5206,0.9538993469074145,0.5866881583949572,medical_products,weighted avg,RF_cv
0.9724788298691301,0.9996043521266074,0.9858550385328261,5055,,,search_and_rescue,0,RF_cv
0.8,0.052980132450331126,0.09937888198757763,151,,,search_and_rescue,1,RF_cv
0.9674760824026993,0.9721475220898963,0.9601428027206224,5206,0.9721475220898963,0.5262922422884693,search_and_rescue,weighted avg,RF_cv
0.9796349663784822,0.9998039215686274,0.9896166909267345,5100,,,security,0,RF_cv
0.0,0.0,0.0,106,,,security,1,RF_cv
0.9596884995255972,0.979446792162889,0.9694669849647226,5206,0.979446792162889,0.4999019607843137,security,weighted avg,RF_cv
0.9707986849738929,0.9978135559530908,0.9841207606351695,5031,,,military,0,RF_cv
0.6857142857142857,0.13714285714285715,0.2285714285714286,175,,,military,1,RF_cv
0.9612155559169526,0.9688820591625048,0.958722924847395,5206,0.9688820591625048,0.567478206547974,military,weighted avg,RF_cv
1.0,1.0,1.0,5206,,,child_alone,0,RF_cv
1.0,1.0,1.0,5206,1.0,,child_alone,weighted avg,RF_cv
0.9718680429062942,0.9876593994241053,0.97970009180863,4862,,,water,0,RF_cv
0.7735849056603774,0.5959302325581395,0.6732348111658456,344,,,water,1,RF_cv
0.9587659685281544,0.9617748751440646,0.9594496007327333,5206,0.9617748751440646,0.7917948159911224,water,weighted avg,RF_cv
0.9596002551562832,0.9768398268398268,0.9681433015123887,4620,,,food,0,RF_cv
0.7872763419483101,0.6757679180887372,0.7272727272727272,586,,,food,1,RF_cv
0.9402030570886936,0.9429504417979254,0.9410303248499912,5206,0.9429504417979254,0.8263038724642819,food,weighted avg,RF_cv
0.9467587888640521,0.9872854418308964,0.9665975103734439,4719,,,shelter,0,RF_cv
0.7894736842105263,0.4620123203285421,0.582901554404145,487,,,shelter,1,RF_cv
0.9320454108451763,0.9381482904341145,0.9307043235587975,5206,0.9381482904341145,0.7246488810797193,shelter,weighted avg,RF_cv
0.9874638379942141,0.9986346791496001,0.9930178432893717,5127,,,clothing,0,RF_cv
0.6666666666666666,0.17721518987341772,0.28,79,,,clothing,1,RF_cv
0.9825958056210148,0.9861698040722243,0.982197941326279,5206,0.9861698040722243,0.587924934511509,clothing,weighted avg,RF_cv
0.9763233878729548,0.9994088669950739,0.9877312560856865,5075,,,money,0,RF_cv
0.7272727272727273,0.061068702290076333,0.11267605633802816,131,,,money,1,RF_cv
0.9700564580729875,0.9757971571263926,0.9657120030762851,5206,0.9757971571263926,0.5302387846425751,money,weighted avg,RF_cv
0.9896233666410453,0.9998058629392351,0.9946885562530179,5151,,,missing_people,0,RF_cv
0.5,0.01818181818181818,0.03508771929824561,55,,,missing_people,1,RF_cv
0.9844506265017335,0.9894352669996158,0.9845506296236455,5206,0.9894352669996158,0.5089938405605265,missing_people,weighted avg,RF_cv
0.9703504043126685,0.9988109393579072,0.984375,5046,,,refugees,0,RF_cv
0.5,0.0375,0.06976744186046512,160,,,refugees,1,RF_cv
0.9558947637652181,0.9692662312716097,0.9562656628309018,5206,0.9692662312716097,0.5181554696789537,refugees,weighted avg,RF_cv
0.9654436031838478,0.9983938968078699,0.9816423213580735,4981,,,death,0,RF_cv
0.8545454545454545,0.2088888888888889,0.33571428571428574,225,,,death,1,RF_cv
0.9606506559222959,0.9642719938532462,0.9537257235824584,5206,0.9642719938532462,0.6036413928483795,death,weighted avg,RF_cv
0.8954034729315629,0.9656311962987442,0.9291922832308671,4539,,,other_aid,0,RF_cv
0.4983922829581994,0.23238380809595202,0.3169734151329243,667,,,other_aid,1,RF_cv
0.8445378440970962,0.8716865155589704,0.8507539457315724,5206,0.8716865155589704,0.599007502197348,other_aid,weighted avg,RF_cv
0.9408809891808346,0.9961137246880752,0.9677098857426726,4889,,,infrastructure_related,0,RF_cv
0.36666666666666664,0.03470031545741325,0.06340057636887607,317,,,infrastructure_related,1,RF_cv
